player_id,short_name,long_name,age,dob,height_cm,weight_kg,fifa_version,fifa_update,update_as_of,player_positions,overall,potential,value_eur,club_name,league_name,nationality_name,preferred_foot,skill_moves,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,skill_dribbling,skill_long_passing,skill_ball_control,movement_acceleration,movement_agility,power_shot_power,power_long_shots,mentality_positioning,mentality_vision,defending_marking_awareness,defending_standing_tackle,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
245279,s.reguilon,Sergio Reguilón,27,12/16/1996,176,63,24,2,9/22/2023,LB,78,79,10000000,Brentford,English Premier League,Spain,Left,3,57,74,77,75,70,79,53,72,74,77,74,77,83,76,77,71,76,73,76,77,5,14,77+3,77+3,77+3,82,80,80,80,82,80+3,80+3,80+3,82+3,78+3,78+3,78+3,82+3,81+3,78+3,78+3,78+3,81+3,80+3,76+3,76+3,76+3,80+3,18+3
245388,j.todibo,Jean-Clair Todibo,24,12/30/1999,190,81,24,2,9/22/2023,CB,79,81,35000000,Nice,French Ligue 1,France,Right,3,47,63,66,80,78,49,44,80,60,66,60,72,67,54,78,70,45,56,80,80,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
245630,y.fofana,Youssouf Fofana,25,1/10/1999,184,69,24,2,9/22/2023,CDM,80,81,28000000,Monaco,French Ligue 1,France,Right,3,67,74,77,78,79,66,64,63,76,77,76,79,67,70,80,78,72,77,81,81,10,15,73+2,73+2,73+2,75,76,76,76,75,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
245741,j.lindstrom,Jesper Lindstrøm,24,2/29/2000,180,63,24,2,9/22/2023,CAM,77,79,25000000,Napoli,Italian Serie A,Denmark,Right,4,73,70,83,43,64,62,76,44,74,83,74,81,88,83,73,67,75,78,40,44,10,12,81+3,81+3,81+3,81,82,82,82,81,82+3,82+3,82+3,81+3,78+3,78+3,78+3,81+3,65+3,63+3,63+3,63+3,65+3,62+3,56+3,56+3,56+3,62+3,17+3
246104,r.gravenberch,Ryan Gravenberch,21,5/16/2002,190,78,24,2,9/22/2023,CM,79,82,35000000,Liverpool,English Premier League,Netherlands,Right,4,76,78,84,68,72,75,76,58,79,84,79,85,76,80,80,78,74,80,74,69,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
246172,s.chukwueze,Samuel Chukwueze,24,5/22/1999,172,69,24,2,9/22/2023,RW,81,83,20000000,Milan,Italian Serie A,Nigeria,Left,4,75,74,87,36,63,76,77,44,75,87,75,82,92,86,77,66,78,76,33,32,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
246174,h.elliott,Harvey Elliott,21,4/4/2003,170,67,24,2,9/22/2023,CAM,77,80,35000000,Liverpool,English Premier League,England,Left,4,64,75,81,46,52,75,64,40,78,81,78,79,79,87,78,70,79,80,48,50,10,12,81+3,81+3,81+3,81,82,82,82,81,82+3,82+3,82+3,81+3,78+3,78+3,78+3,81+3,65+3,63+3,63+3,63+3,65+3,62+3,56+3,56+3,56+3,62+3,17+3
246191,j.alvarez,Julián Álvarez,24,1/31/2000,173,69,24,2,9/22/2023,ST,80,82,90000000,Manchester City,English Premier League,Argentina,Right,4,81,76,82,55,76,75,82,69,77,82,77,84,81,87,76,74,82,78,46,53,6,5,81+1,81+1,81+1,73,78,78,78,73,77+3,77+3,77+3,72+3,74+3,74+3,74+3,72+3,56+3,61+3,61+3,61+3,56+3,53+3,57+3,57+3,57+3,53+3,18+3
246242,b.dia,Boulaye Dia,27,11/16/1996,180,74,24,2,9/22/2023,ST,82,83,13000000,Salernitana,Italian Serie A,Senegal,Right,3,81,62,83,27,77,50,86,77,64,83,64,82,80,74,74,54,83,65,23,17,6,5,81+1,81+1,81+1,73,78,78,78,73,77+3,77+3,77+3,72+3,74+3,74+3,74+3,72+3,56+3,61+3,61+3,61+3,56+3,53+3,57+3,57+3,57+3,53+3,18+3
246350,e.lefee,Enzo Le Fée,24,2/3/2000,170,64,24,2,9/22/2023,CM,77,79,20000000,Rennes,French Ligue 1,France,Right,4,56,78,79,62,50,69,49,45,79,79,79,82,57,68,84,80,77,80,64,65,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
246430,d.vlahovic,Dušan Vlahovi?,24,1/28/2000,190,83,24,2,9/22/2023,ST,83,85,65000000,Juventus,Italian Serie A,Serbia,Left,3,85,66,81,29,82,57,88,79,67,81,67,85,77,63,71,59,86,68,24,26,6,5,81+1,81+1,81+1,73,78,78,78,73,77+3,77+3,77+3,72+3,74+3,74+3,74+3,72+3,56+3,61+3,61+3,61+3,56+3,53+3,57+3,57+3,57+3,53+3,18+3
246646,m.caqueret,Maxence Caqueret,24,2/15/2000,174,63,24,2,9/22/2023,CM,78,80,20000000,Lyon,French Ligue 1,France,Right,3,58,75,78,74,69,66,55,48,76,78,76,80,76,86,81,77,69,78,80,80,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
246669,b.saka,Bukayo Saka,22,9/5/2001,178,64,24,2,9/22/2023,RW,86,88,130000000,Arsenal,English Premier League,England,Left,3,81,79,89,60,70,83,83,45,81,89,81,87,88,85,81,69,82,83,62,62,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
246764,m.camara,Mohamed Camara,24,1/6/2000,168,71,24,2,9/22/2023,CDM,78,80,25000000,Monaco,French Ligue 1,Mali,Right,3,58,69,74,73,77,53,51,53,70,74,70,77,82,88,78,74,63,70,74,78,10,15,73+2,73+2,73+2,75,76,76,76,75,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
246785,b.gil,Bryan Gil,23,2/11/2001,175,67,24,2,9/22/2023,LW,77,79,16000000,Tottenham Hotspur,English Premier League,Spain,Left,3,67,74,82,31,41,79,73,34,72,82,72,78,77,89,75,72,78,71,30,32,8,7,79+2,79+2,79+2,82,82,82,82,82,82,82,82,81+1,78+2,78+2,78+2,81+1,71+2,69+2,69+2,69+2,71+2,69+2,63+2,63+2,63+2,69+2,19+2
246863,f.nmecha,Felix Nmecha,23,10/10/2000,185,74,24,2,9/22/2023,CM,77,79,25000000,Dortmund,German Bundesliga,Germany,Right,4,68,72,80,68,73,56,66,76,75,80,75,80,80,78,80,75,76,78,74,74,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
247090,e.fernandez,Enzo Fernández,23,1/17/2001,178,78,24,2,9/22/2023,CM,83,85,80000000,Chelsea,English Premier League,Argentina,Right,3,73,81,78,75,79,66,66,66,84,78,84,83,77,76,86,88,79,86,74,77,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
247131,a.espino,Alfonso Espino,32,1/5/1992,171,71,24,2,9/22/2023,LB,78,78,2500000,Rayo Vallecano,Spanish La Liga,Uruguay,Left,3,63,68,76,75,82,77,60,62,64,76,64,69,88,73,67,70,70,60,80,78,5,14,77+3,77+3,77+3,82,80,80,80,82,80+3,80+3,80+3,82+3,78+3,78+3,78+3,82+3,81+3,78+3,78+3,78+3,81+3,80+3,76+3,76+3,76+3,80+3,18+3
247246,k.thuram,Khéphren Thuram,23,3/26/2001,191,82,24,2,9/22/2023,CM,79,81,35000000,Nice,French Ligue 1,France,Right,3,72,77,80,77,79,72,75,76,78,80,78,80,73,71,82,78,78,79,77,77,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
247263,e.tapsoba,Edmond Tapsoba,25,2/2/1999,190,79,24,2,9/22/2023,CB,81,82,40000000,Leverkusen,German Bundesliga,Burkina Faso,Right,2,54,65,66,82,79,39,57,82,66,66,66,74,74,66,80,78,34,66,83,84,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
247394,d.kulusevski,Dejan Kulusevski,24,4/25/2000,186,74,24,2,9/22/2023,RW,81,83,55000000,Tottenham Hotspur,English Premier League,Sweden,Left,4,77,80,86,56,75,85,76,52,82,86,82,85,76,79,82,72,78,83,54,64,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
247463,f.balogun,Folarin Balogun,22,7/3/2001,179,73,24,2,9/22/2023,ST,79,81,30000000,Monaco,French Ligue 1,United States,Right,3,79,62,77,23,69,58,83,76,62,77,62,78,78,75,69,57,83,62,18,15,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
247635,k.kvaratskhelia,Khvicha Kvaratskhelia,23,2/12/2001,183,73,24,2,9/22/2023,LW,86,88,80000000,Napoli,Italian Serie A,Georgia,Right,5,80,81,89,41,71,78,82,62,84,89,84,88,83,85,83,76,84,86,40,39,15,11,82+3,82+3,82+3,88,88,88,88,88,89,89,89,88+1,82+3,82+3,82+3,88+1,66+3,63+3,63+3,63+3,66+3,61+3,50+3,50+3,50+3,61+3,20+3
247819,n.schlotterbeck,Nico Schlotterbeck,24,12/1/1999,191,84,24,2,9/22/2023,CB,83,85,30000000,Dortmund,German Bundesliga,Germany,Left,3,58,67,73,85,82,48,51,85,68,73,68,72,79,68,77,81,58,68,83,87,6,8,60+2,60+2,60+2,56,58,58,58,56,58+2,58+2,58+2,60+2,66+2,66+2,66+2,60+2,73+2,78+2,78+2,78+2,73+2,75+2,83+2,83+2,83+2,75+2,18+2
247827,m.olise,Michael Olise,22,12/12/2001,178,68,24,2,9/22/2023,RW,78,80,50000000,Crystal Palace,English Premier League,France,Left,4,70,77,83,50,56,77,71,36,78,83,78,82,81,91,78,76,69,78,48,56,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
247851,b.guimaraes,Bruno Guimarães,26,11/16/1997,182,77,24,2,9/22/2023,CM,84,85,85000000,Newcastle United,English Premier League,Brazil,Right,3,74,81,85,80,81,70,72,64,84,85,84,85,69,77,87,85,78,86,84,84,13,14,73+2,73+2,73+2,79,79,79,79,79,81+2,81+2,81+2,80+2,84,84,84,80+2,80+2,82+2,82+2,82+2,80+2,79+2,76+2,76+2,76+2,79+2,19+2
248243,e.camavinga,Eduardo Camavinga,21,11/10/2002,182,68,24,2,9/22/2023,CDM,82,85,90000000,Real Madrid,Spanish La Liga,France,Left,4,66,80,80,76,80,76,62,64,78,80,78,86,78,81,85,84,73,77,77,80,10,15,73+2,73+2,73+2,75,76,76,76,75,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
251445,s.lino,Samuel Lino,24,12/23/1999,178,72,24,2,9/22/2023,LM,77,79,25000000,AtlÃ©tico Madrid,Spanish La Liga,Brazil,Right,3,70,69,79,32,65,64,72,58,70,79,70,77,85,81,75,69,75,71,42,22,9,7,80+3,80+3,80+3,83,83,83,83,83,82+3,82+3,82+3,83+2,77+3,77+3,77+3,83+2,71+3,68+3,68+3,68+3,71+3,67+3,61+3,61+3,61+3,67+3,16+3
251566,g.martinelli,Gabriel Martinelli,22,6/18/2001,180,74,24,2,9/22/2023,LW,84,86,80000000,Arsenal,English Premier League,Brazil,Right,4,78,76,89,46,72,79,83,72,78,89,78,84,91,87,79,65,82,79,39,44,8,7,79+2,79+2,79+2,82,82,82,82,82,82,82,82,81+1,78+2,78+2,78+2,81+1,71+2,69+2,69+2,69+2,71+2,69+2,63+2,63+2,63+2,69+2,19+2
251852,k.adeyemi,Karim Adeyemi,22,1/18/2002,180,68,24,2,9/22/2023,LM,80,82,28000000,Dortmund,German Bundesliga,Germany,Left,4,77,71,82,34,68,71,80,70,72,82,72,79,96,88,74,64,77,72,31,36,9,7,80+3,80+3,80+3,83,83,83,83,83,82+3,82+3,82+3,83+2,77+3,77+3,77+3,83+2,71+3,68+3,68+3,68+3,71+3,67+3,61+3,61+3,61+3,67+3,16+3
251854,p.pedri,Pedri,21,11/25/2002,174,63,24,2,9/22/2023,CM,86,89,80000000,Barcelona,Spanish La Liga,Spain,Right,4,69,82,87,70,74,68,72,50,85,87,85,88,81,88,88,86,79,88,73,77,5,8,80+3,80+3,80+3,82,83,83,83,82,84+3,84+3,84+3,83+3,85+3,85+3,85+3,83+3,81+3,83+3,83+3,83+3,81+3,80+3,79+3,79+3,79+3,80+3,18+3
251892,b.beto,Beto,26,1/31/1998,194,86,24,2,9/22/2023,ST,81,82,22000000,Everton,English Premier League,Guinea-Bissau,Right,3,79,59,77,25,84,40,83,78,60,77,60,77,82,63,68,60,83,60,18,20,6,5,81+1,81+1,81+1,73,78,78,78,73,77+3,77+3,77+3,72+3,74+3,74+3,74+3,72+3,56+3,61+3,61+3,61+3,56+3,53+3,57+3,57+3,57+3,53+3,18+3
252059,s.samed,Salis Abdul Samed,24,3/26/2000,180,60,24,2,9/22/2023,CDM,78,80,12000000,Lens,French Ligue 1,Ghana,Right,2,47,66,68,76,80,48,48,67,70,68,70,75,61,65,76,71,58,73,77,79,10,15,73+2,73+2,73+2,75,76,76,76,75,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
252371,j.bellingham,Jude Bellingham,20,6/29/2003,186,74,24,2,9/22/2023,CM,86,89,180000000,Real Madrid,Spanish La Liga,England,Right,4,75,79,86,78,82,66,77,69,82,86,82,85,77,81,87,86,79,84,82,79,5,8,80+3,80+3,80+3,82,83,83,83,82,84+3,84+3,84+3,83+3,85+3,85+3,85+3,83+3,81+3,83+3,83+3,83+3,81+3,80+3,79+3,79+3,79+3,80+3,18+3
253002,g.raspadori,Giacomo Raspadori,24,2/18/2000,172,66,24,2,9/22/2023,CF,79,81,28000000,Napoli,Italian Serie A,Italy,Right,4,78,68,80,27,59,54,80,69,72,80,72,83,85,77,78,58,81,76,18,23,12,10,82+2,82+2,82+2,84,83,83,83,84,83+1,83+1,83+1,83+1,77+3,77+3,77+3,83+1,61+3,59+3,59+3,59+3,61+3,56+3,50+3,50+3,50+3,56+3,19+3
253004,a.fati,Ansu Fati,21,10/31/2002,178,68,24,2,9/22/2023,LW,78,81,30000000,Brighton & Hove Albion,English Premier League,Spain,Right,4,76,72,80,30,53,69,79,66,72,80,72,79,91,89,73,69,78,73,19,32,8,7,79+2,79+2,79+2,82,82,82,82,82,82,82,82,81+1,78+2,78+2,78+2,81+1,71+2,69+2,69+2,69+2,71+2,69+2,63+2,63+2,63+2,69+2,19+2
253072,d.nunez,Darwin Núñez,24,6/24/1999,187,79,24,2,9/22/2023,ST,82,84,70000000,Liverpool,English Premier League,Uruguay,Right,3,81,71,76,43,85,68,81,79,74,76,74,76,88,78,72,68,86,76,41,41,6,5,81+1,81+1,81+1,73,78,78,78,73,77+3,77+3,77+3,72+3,74+3,74+3,74+3,72+3,56+3,61+3,61+3,61+3,56+3,53+3,57+3,57+3,57+3,53+3,18+3
253124,m.nunes,Matheus Nunes,25,8/27/1998,183,78,24,2,9/22/2023,CM,79,80,50000000,Manchester City,English Premier League,Portugal,Right,3,71,74,83,73,77,59,71,53,76,83,76,82,79,79,80,79,79,77,78,75,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
253163,r.araujo,Ronald Araújo,25,3/7/1999,188,78,24,2,9/22/2023,CB,86,87,70000000,Barcelona,Spanish La Liga,Uruguay,Right,2,51,65,55,86,84,58,56,85,62,55,62,68,71,56,76,66,56,59,85,86,12,10,68+3,68+3,68+3,63,65,65,65,63,65+3,65+3,65+3,65+3,70+3,70+3,70+3,65+3,76+3,80+3,80+3,80+3,76+3,78+3,85+3,85+3,85+3,78+3,19+3
254566,p.wimmer,Patrick Wimmer,22,5/30/2001,182,76,24,2,9/22/2023,RW,78,80,18000000,Wolfsburg,German Bundesliga,Austria,Right,4,69,71,84,49,72,73,69,44,75,84,75,79,85,84,74,63,77,79,48,47,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
254796,n.madueke,Noni Madueke,22,3/10/2002,176,66,24,2,9/22/2023,RW,77,79,25000000,Chelsea,English Premier League,England,Left,4,71,68,85,35,62,66,72,40,68,85,68,81,91,84,71,64,67,69,30,31,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
255000,t.moffi,Terem Moffi,24,5/25/1999,188,82,24,2,9/22/2023,ST,77,79,25000000,Nice,French Ligue 1,Nigeria,Left,2,77,54,76,25,77,50,79,74,50,76,50,75,89,58,65,42,72,47,15,23,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
255001,n.rovella,Nicolò Rovella,22,12/4/2001,179,68,24,2,9/22/2023,CM,77,79,18000000,Lazio,Italian Serie A,Italy,Right,3,63,76,75,74,71,67,52,56,76,75,76,79,75,79,81,79,68,76,74,79,11,6,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,16+2
255223,a.adli,Amine Adli,23,5/10/2000,174,59,24,2,9/22/2023,ST,77,79,25000000,Leverkusen,German Bundesliga,Morocco,Left,4,75,69,83,41,68,66,78,73,70,83,70,82,87,86,73,63,78,71,30,35,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
255253,v.vitinha,Vitinha,24,2/13/2000,172,63,24,2,9/22/2023,CM,80,82,45000000,Paris Saint-Germain,French Ligue 1,Portugal,Right,3,68,79,85,70,66,71,66,39,80,85,80,85,73,90,85,82,72,80,76,72,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
255475,a.antony,Antony,24,2/24/2000,172,64,24,2,9/22/2023,RW,81,83,28000000,Manchester United,English Premier League,Brazil,Left,5,76,74,86,46,73,79,76,45,74,86,74,88,89,93,74,62,76,75,50,45,5,6,81+2,81+2,81+2,84,84,84,84,84,85,85,85,84+1,78+2,78+2,78+2,84+1,63+2,62+2,62+2,62+2,63+2,58+2,52+2,52+2,52+2,58+2,14+2
256079,m.caicedo,Moisés Caicedo,22,11/2/2001,178,74,24,2,9/22/2023,CDM,80,82,80000000,Chelsea,English Premier League,Ecuador,Right,3,63,72,73,77,74,53,58,57,73,73,73,83,77,74,85,76,68,74,79,81,10,15,73+2,73+2,73+2,75,76,76,76,75,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
256197,p.hincapie,Piero Hincapié,22,1/9/2002,182,64,24,2,9/22/2023,CB,79,81,35000000,Leverkusen,German Bundesliga,Ecuador,Left,3,40,64,70,79,77,55,40,78,58,70,58,73,79,75,78,74,55,53,77,79,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
256261,m.thiaw,Malick Thiaw,22,8/8/2001,185,79,24,2,9/22/2023,CB,77,79,30000000,Milan,Italian Serie A,Germany,Right,2,47,61,62,77,75,49,43,74,58,62,58,68,72,67,72,65,42,55,78,78,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
256516,n.williams,Nico Williams,21,7/12/2002,180,67,24,2,9/22/2023,RM,79,82,50000000,Athletic Club,Spanish La Liga,Spain,Right,4,73,72,84,33,60,75,75,68,70,84,70,83,92,91,76,59,72,69,40,20,8,5,61+2,61+2,61+2,64,63,63,63,64,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,52+2,50+2,50+2,50+2,52+2,50+2,45+2,45+2,45+2,50+2,14+2
256630,f.wirtz,Florian Wirtz,21,5/3/2003,175,68,24,2,9/22/2023,CAM,85,88,110000000,Leverkusen,German Bundesliga,Germany,Right,4,76,83,87,52,63,77,78,39,86,87,86,89,78,86,88,81,80,88,45,57,6,10,75+3,75+3,75+3,83,82,82,82,83,84+3,84+3,84+3,83+3,82+3,82+3,82+3,83+3,70+3,70+3,70+3,70+3,70+3,66+3,57+3,57+3,57+3,66+3,19+3
256790,j.musiala,Jamal Musiala,21,2/26/2003,184,72,24,2,9/22/2023,CAM,86,89,110000000,Bayern Munich,German Bundesliga,Germany,Right,5,75,76,94,63,61,67,79,49,79,94,79,89,84,93,82,77,81,82,65,63,6,10,75+3,75+3,75+3,83,82,82,82,83,84+3,84+3,84+3,83+3,82+3,82+3,82+3,83+3,70+3,70+3,70+3,70+3,70+3,66+3,57+3,57+3,57+3,66+3,19+3
256903,g.ramos,Gonçalo Ramos,22,6/20/2001,184,78,24,2,9/22/2023,ST,80,82,50000000,Paris Saint-Germain,French Ligue 1,Portugal,Right,2,78,65,76,47,82,60,82,80,64,76,64,78,78,78,73,65,86,63,44,47,6,5,81+1,81+1,81+1,73,78,78,78,73,77+3,77+3,77+3,72+3,74+3,74+3,74+3,72+3,56+3,61+3,61+3,61+3,56+3,53+3,57+3,57+3,57+3,53+3,18+3
257278,a.theate,Arthur Theate,23,5/25/2000,191,81,24,2,9/22/2023,CB,77,79,20000000,Rennes,French Ligue 1,Belgium,Left,2,40,55,53,78,80,53,23,74,52,53,52,64,65,59,63,57,23,50,79,81,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
258648,c.augusto,Carlos Augusto,25,1/7/1999,184,77,24,2,9/22/2023,LM,79,80,20000000,Internazionale,Italian Serie A,Brazil,Left,2,70,76,80,76,80,78,67,70,76,80,76,80,79,80,77,74,78,75,74,78,9,7,80+3,80+3,80+3,83,83,83,83,83,82+3,82+3,82+3,83+2,77+3,77+3,77+3,83+2,71+3,68+3,68+3,68+3,71+3,67+3,61+3,61+3,61+3,67+3,16+3
259197,n.jackson,Nicolas Jackson,22,6/20/2001,186,78,24,2,9/22/2023,ST,78,80,35000000,Chelsea,English Premier League,Senegal,Right,3,79,63,82,42,69,55,83,76,62,82,62,80,76,74,73,61,76,62,35,38,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
260407,e.wahi,Elye Wahi,21,1/2/2003,178,69,24,2,9/22/2023,ST,78,81,35000000,Lens,French Ligue 1,France,Right,4,78,67,79,31,67,64,80,64,68,79,68,78,90,80,72,60,78,68,28,29,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
261204,m.uzuni,Myrto Uzuni,28,5/31/1995,183,63,24,2,9/22/2023,ST,78,78,10000000,Granada,Spanish La Liga,Albania,Right,4,79,70,83,32,65,73,84,75,71,83,71,81,81,82,72,63,76,72,49,22,11,8,76,76,76,76,76,76,76,76,76,76,76,76,73+2,73+2,73+2,76,62+2,62+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,18+2
262138,c.lukeba,Castello Lukeba,21,12/17/2002,184,73,24,2,9/22/2023,CB,77,80,40000000,RB Leipzig,German Bundesliga,France,Left,2,43,67,70,78,76,59,41,73,67,70,67,72,71,69,77,73,44,67,78,79,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
263781,v.vanderson,Vanderson,22,6/21/2001,180,73,24,2,9/22/2023,RB,77,79,20000000,Monaco,French Ligue 1,Brazil,Right,3,62,74,77,72,71,77,63,68,74,77,74,76,79,76,76,67,72,74,72,74,5,10,73+2,73+2,73+2,78,77,77,77,78,77+2,77+2,77+2,79+2,77+2,77+2,77+2,79+2,81+2,78+2,78+2,78+2,81+2,80+2,76+2,76+2,76+2,80+2,18+2
264240,g.gavi,Gavi,19,8/5/2004,173,69,24,2,9/22/2023,CM,83,86,90000000,Barcelona,Spanish La Liga,Spain,Right,3,66,78,86,68,70,69,71,42,80,86,80,85,77,86,84,82,81,83,79,78,7,7,72+3,72+3,72+3,79,78,78,78,79,82,82,82,80+2,82,82,82,80+2,77+3,79+3,79+3,79+3,77+3,74+3,71+3,71+3,71+3,74+3,15+3
264453,m.vandeven,Micky van de Ven,23,4/19/2001,193,81,24,2,9/22/2023,CB,78,80,50000000,Tottenham Hotspur,English Premier League,Netherlands,Left,3,43,59,68,79,80,58,37,75,52,68,52,73,77,59,69,73,48,46,78,81,11,12,64+3,64+3,64+3,60,62,62,62,60,63+3,63+3,63+3,63+3,69+3,69+3,69+3,63+3,74+3,79+3,79+3,79+3,74+3,76+3,82,82,82,76+3,18+3
269312,t.baldanzi,Tommaso Baldanzi,21,3/23/2003,180,64,24,2,9/22/2023,CAM,77,80,15000000,Roma,Italian Serie A,Italy,Left,3,73,73,79,41,50,68,72,44,75,79,75,80,79,83,78,68,76,77,33,41,10,12,81+3,81+3,81+3,81,82,82,82,81,82+3,82+3,82+3,81+3,78+3,78+3,78+3,81+3,65+3,63+3,63+3,63+3,65+3,62+3,56+3,56+3,56+3,62+3,17+3
